state,regional_division,article_title,revision_id,article_quality,population
ohio,East North Central,"Pandora, Ohio",1169735302,GA,11756058.0
ohio,East North Central,"Parral, Ohio",1173184854,C,11756058.0
ohio,East North Central,"Patterson, Ohio",1167458064,C,11756058.0
ohio,East North Central,"Paulding, Ohio",1167458169,C,11756058.0
ohio,East North Central,"Payne, Ohio",1167458394,C,11756058.0
ohio,East North Central,"Peebles, Ohio",1178475711,C,11756058.0
ohio,East North Central,"Pemberville, Ohio",1177493372,C,11756058.0
ohio,East North Central,"Peninsula, Ohio",1168047119,C,11756058.0
ohio,East North Central,"Perry, Ohio",1168088875,C,11756058.0
ohio,East North Central,"Perrysville, Ohio",1167493667,GA,11756058.0
ohio,East North Central,"Phillipsburg, Ohio",1171107546,C,11756058.0
ohio,East North Central,"Philo, Ohio",1172829252,GA,11756058.0
ohio,East North Central,"Piketon, Ohio",1169189999,C,11756058.0
ohio,East North Central,"Pioneer, Ohio",1174972773,GA,11756058.0
ohio,East North Central,"Pitsburg, Ohio",1175995843,C,11756058.0
ohio,East North Central,"Plain City, Ohio",1166046891,C,11756058.0
ohio,East North Central,"Plainfield, Ohio",1167496690,C,11756058.0
ohio,East North Central,"Pleasant City, Ohio",1167496879,C,11756058.0
ohio,East North Central,"Pleasant Hill, Ohio",1176949307,C,11756058.0
ohio,East North Central,"Pleasant Plain, Ohio",1167497111,C,11756058.0
ohio,East North Central,"Pleasantville, Ohio",1167497452,C,11756058.0
ohio,East North Central,"Plymouth, Ohio",1167497641,C,11756058.0
ohio,East North Central,"Poland, Ohio",1168708942,C,11756058.0
ohio,East North Central,"Polk, Ohio",1167498058,C,11756058.0
ohio,East North Central,"Pomeroy, Ohio",1179819267,C,11756058.0
ohio,East North Central,"Port Jefferson, Ohio",1171439676,C,11756058.0
ohio,East North Central,"Port Washington, Ohio",1173184956,C,11756058.0
ohio,East North Central,"Port William, Ohio",1167498694,C,11756058.0
ohio,East North Central,"Portage, Ohio",1175265961,C,11756058.0
ohio,East North Central,"Potsdam, Ohio",1167499340,C,11756058.0
ohio,East North Central,"Powhatan Point, Ohio",1167499564,C,11756058.0
ohio,East North Central,"Proctorville, Ohio",1167500529,GA,11756058.0
ohio,East North Central,"Prospect, Ohio",1176872966,C,11756058.0
ohio,East North Central,"Put-in-Bay, Ohio",1175713309,C,11756058.0
ohio,East North Central,"Quaker City, Ohio",1167501597,C,11756058.0
ohio,East North Central,"Quincy, Ohio",1167501926,C,11756058.0
ohio,East North Central,"Racine, Ohio",1167502177,C,11756058.0
ohio,East North Central,"Rarden, Ohio",1177438839,C,11756058.0
ohio,East North Central,"Rawson, Ohio",1167503300,C,11756058.0
ohio,East North Central,"Rayland, Ohio",1168276872,C,11756058.0
ohio,East North Central,"Rendville, Ohio",1167504744,C,11756058.0
ohio,East North Central,"Republic, Ohio",1171203814,C,11756058.0
ohio,East North Central,"Richfield, Ohio",1179366143,C,11756058.0
ohio,East North Central,"Richmond, Ohio",1168745777,C,11756058.0
ohio,East North Central,"Richwood, Ohio",1173674039,GA,11756058.0
ohio,East North Central,"Ridgeway, Ohio",1167506149,C,11756058.0
ohio,East North Central,"Rio Grande, Ohio",1167506489,GA,11756058.0
ohio,East North Central,"Ripley, Ohio",1167506587,C,11756058.0
ohio,East North Central,"Risingsun, Ohio",1175266075,C,11756058.0
ohio,East North Central,"Riverlea, Ohio",1167506777,C,11756058.0
ohio,East North Central,"Roaming Shores, Ohio",1168087549,C,11756058.0
ohio,East North Central,"Rochester, Ohio",1165815289,C,11756058.0
ohio,East North Central,"Rock Creek, Ohio",1168087556,C,11756058.0
ohio,East North Central,"Rockford, Ohio",1167507838,C,11756058.0
ohio,East North Central,"Rocky Ridge, Ohio",1168567735,C,11756058.0
ohio,East North Central,"Rogers, Ohio",1168713908,GA,11756058.0
ohio,East North Central,"Rome, Ohio",1171571426,C,11756058.0
ohio,East North Central,"Roseville, Ohio",1167641488,GA,11756058.0
ohio,East North Central,"Rossburg, Ohio",1167641627,GA,11756058.0
ohio,East North Central,"Roswell, Ohio",1173185134,C,11756058.0
ohio,East North Central,"Rushsylvania, Ohio",1177056588,GA,11756058.0
ohio,East North Central,"Rushville, Ohio",1162252140,C,11756058.0
ohio,East North Central,"Russells Point, Ohio",1167642793,C,11756058.0
ohio,East North Central,"Russellville, Ohio",1167642808,C,11756058.0
ohio,East North Central,"Russia, Ohio",1171439928,C,11756058.0
ohio,East North Central,"Rutland, Ohio",1167642964,C,11756058.0
ohio,East North Central,"Sabina, Ohio",1162370021,C,11756058.0
ohio,East North Central,"St. Bernard, Ohio",1176174064,GA,11756058.0
ohio,East North Central,"St. Henry, Ohio",1173811120,C,11756058.0
ohio,East North Central,"St. Louisville, Ohio",1167676934,C,11756058.0
ohio,East North Central,"St. Paris, Ohio",1177917729,C,11756058.0
ohio,East North Central,"Salineville, Ohio",1168713938,GA,11756058.0
ohio,East North Central,"Sarahsville, Ohio",1167668086,GA,11756058.0
ohio,East North Central,"Sardinia, Ohio",1167668135,C,11756058.0
ohio,East North Central,"Savannah, Ohio",1167668374,C,11756058.0
ohio,East North Central,"Scio, Ohio",1168049124,C,11756058.0
ohio,East North Central,"Scott, Ohio",1168623205,C,11756058.0
ohio,East North Central,"Seaman, Ohio",1167669422,C,11756058.0
ohio,East North Central,"Sebring, Ohio",1168708956,C,11756058.0
ohio,East North Central,"Senecaville, Ohio",1167669856,C,11756058.0
ohio,East North Central,"Seven Mile, Ohio",1167669970,GA,11756058.0
ohio,East North Central,"Seville, Ohio",1167670024,C,11756058.0
ohio,East North Central,"Shadyside, Ohio",1167670258,C,11756058.0
ohio,East North Central,"Shawnee, Perry County, Ohio",1167670648,C,11756058.0
ohio,East North Central,"Shawnee Hills, Delaware County, Ohio",1167670610,C,11756058.0
ohio,East North Central,"Sheffield, Ohio",1167670729,C,11756058.0
ohio,East North Central,"Sherrodsville, Ohio",1168048923,C,11756058.0
ohio,East North Central,"Sherwood, Defiance County, Ohio",1173540400,C,11756058.0
ohio,East North Central,"Shiloh, Richland County, Ohio",1169895916,C,11756058.0
ohio,East North Central,"Shreve, Ohio",1174778807,C,11756058.0
ohio,East North Central,"Silver Lake, Ohio",1168047142,C,11756058.0
ohio,East North Central,"Silverton, Ohio",1171186753,C,11756058.0
ohio,East North Central,"Sinking Spring, Ohio",1167672531,C,11756058.0
ohio,East North Central,"Smithville, Ohio",1174795240,C,11756058.0
ohio,East North Central,"Somerset, Ohio",1167674232,C,11756058.0
ohio,East North Central,"South Amherst, Ohio",1167674332,GA,11756058.0
ohio,East North Central,"South Bloomfield, Ohio",1168885698,C,11756058.0
ohio,East North Central,"South Charleston, Ohio",1167674457,C,11756058.0
ohio,East North Central,"South Point, Ohio",1167674828,GA,11756058.0
ohio,East North Central,"South Russell, Ohio",1168047827,C,11756058.0
ohio,East North Central,"South Salem, Ohio",1170032566,C,11756058.0
ohio,East North Central,"South Solon, Ohio",1167674916,C,11756058.0
ohio,East North Central,"South Vienna, Ohio",1167674960,C,11756058.0
ohio,East North Central,"South Webster, Ohio",1170844318,C,11756058.0
ohio,East North Central,"South Zanesville, Ohio",1167675037,C,11756058.0
ohio,East North Central,"Sparta, Ohio",1167675392,C,11756058.0
ohio,East North Central,"Spencer, Ohio",1167675555,C,11756058.0
ohio,East North Central,"Spencerville, Ohio",1167675590,C,11756058.0
ohio,East North Central,"Spring Valley, Ohio",1167676235,C,11756058.0
ohio,East North Central,"Stafford, Ohio",1167677121,C,11756058.0
ohio,East North Central,"Stockport, Ohio",1167678156,C,11756058.0
ohio,East North Central,"Stone Creek, Ohio",1168093575,C,11756058.0
ohio,East North Central,"Stoutsville, Ohio",1167678470,C,11756058.0
ohio,East North Central,"Strasburg, Ohio",1173185500,C,11756058.0
ohio,East North Central,"Stratton, Ohio",1168277298,C,11756058.0
ohio,East North Central,"Stryker, Ohio",1174972855,C,11756058.0
ohio,East North Central,"Sugar Bush Knolls, Ohio",1168047581,C,11756058.0
ohio,East North Central,"Sugar Grove, Ohio",1170825937,C,11756058.0
ohio,East North Central,"Sugarcreek, Ohio",1169999106,GA,11756058.0
ohio,East North Central,"Summerfield, Ohio",1167679352,C,11756058.0
ohio,East North Central,"Summitville, Ohio",1168713952,GA,11756058.0
ohio,East North Central,"Swanton, Ohio",1167680228,C,11756058.0
ohio,East North Central,"Sycamore, Ohio",1175528416,C,11756058.0
ohio,East North Central,"Syracuse, Ohio",1167680633,C,11756058.0
ohio,East North Central,"Tarlton, Ohio",1167681080,C,11756058.0
ohio,East North Central,"Terrace Park, Ohio",1172761824,C,11756058.0
ohio,East North Central,"Thornville, Ohio",1167682510,C,11756058.0
ohio,East North Central,"Thurston, Ohio",1167682775,C,11756058.0
ohio,East North Central,"Tiltonsville, Ohio",1168277350,C,11756058.0
ohio,East North Central,"Timberlake, Ohio",1168088880,C,11756058.0
ohio,East North Central,"Tiro, Ohio",1167683370,C,11756058.0
ohio,East North Central,"Tontogany, Ohio",1175266125,C,11756058.0
ohio,East North Central,"Tremont City, Ohio",1167685277,C,11756058.0
ohio,East North Central,"Trimble, Ohio",1167685484,C,11756058.0
ohio,East North Central,"Tuscarawas, Ohio",1173185733,GA,11756058.0
ohio,East North Central,"Union City, Ohio",1167739676,C,11756058.0
ohio,East North Central,"Unionville Center, Ohio",1173675057,GA,11756058.0
ohio,East North Central,"Urbancrest, Ohio",1167741262,C,11756058.0
ohio,East North Central,"Utica, Ohio",1167741360,C,11756058.0
ohio,East North Central,"Valley Hi, Ohio",1167741647,C,11756058.0
ohio,East North Central,"Valley View, Ohio",1167741790,C,11756058.0
ohio,East North Central,"Valleyview, Ohio",1175447189,C,11756058.0
ohio,East North Central,"Van Buren, Ohio",1172005991,C,11756058.0
ohio,East North Central,"Vanlue, Ohio",1167742273,C,11756058.0
ohio,East North Central,"Venedocia, Ohio",1173981954,C,11756058.0
ohio,East North Central,"Verona, Ohio",1167743032,Start,11756058.0
ohio,East North Central,"Versailles, Ohio",1167743060,C,11756058.0
ohio,East North Central,"Vinton, Ohio",1167743942,C,11756058.0
ohio,East North Central,"Waite Hill, Ohio",1176388996,Start,11756058.0
ohio,East North Central,"Wakeman, Ohio",1167776653,C,11756058.0
ohio,East North Central,"Walbridge, Ohio",1175266237,C,11756058.0
ohio,East North Central,"Waldo, Ohio",1167776811,C,11756058.0
ohio,East North Central,"Walton Hills, Ohio",1167835876,Start,11756058.0
ohio,East North Central,"Warsaw, Ohio",1167836365,C,11756058.0
ohio,East North Central,"Washingtonville, Ohio",1168708965,C,11756058.0
ohio,East North Central,"Waverly, Ohio",1178474975,GA,11756058.0
ohio,East North Central,"Wayne, Ohio",1175266287,C,11756058.0
ohio,East North Central,"Wayne Lakes, Ohio",1167838429,GA,11756058.0
ohio,East North Central,"Waynesburg, Ohio",1168045967,C,11756058.0
ohio,East North Central,"Waynesfield, Ohio",1167838583,C,11756058.0
ohio,East North Central,"Waynesville, Ohio",1176544070,C,11756058.0
ohio,East North Central,"Wellington, Ohio",1167839025,C,11756058.0
ohio,East North Central,"Wellsville, Ohio",1168713977,C,11756058.0
ohio,East North Central,"West Alexandria, Ohio",1169681179,C,11756058.0
ohio,East North Central,"West Elkton, Ohio",1169681270,C,11756058.0
ohio,East North Central,"West Farmington, Ohio",1159815592,Start,11756058.0
ohio,East North Central,"West Jefferson, Ohio",1167839775,C,11756058.0
ohio,East North Central,"West Lafayette, Ohio",1167839806,C,11756058.0
ohio,East North Central,"West Leipsic, Ohio",1169735529,C,11756058.0
ohio,East North Central,"West Liberty, Ohio",1167839854,C,11756058.0
ohio,East North Central,"West Manchester, Ohio",1169681312,C,11756058.0
ohio,East North Central,"West Mansfield, Ohio",1167839887,C,11756058.0
ohio,East North Central,"West Millgrove, Ohio",1175266333,C,11756058.0
ohio,East North Central,"West Milton, Ohio",1167240591,C,11756058.0
ohio,East North Central,"West Rushville, Ohio",1167840084,C,11756058.0
ohio,East North Central,"West Salem, Ohio",1174795514,C,11756058.0
ohio,East North Central,"West Union, Ohio",1178475860,C,11756058.0
ohio,East North Central,"West Unity, Ohio",1167840208,C,11756058.0
ohio,East North Central,"Westfield Center, Ohio",1167840354,C,11756058.0
ohio,East North Central,"Weston, Ohio",1175266362,C,11756058.0
ohio,East North Central,"Wharton, Ohio",1175528506,C,11756058.0
ohio,East North Central,"Whitehouse, Ohio",1167841432,C,11756058.0
ohio,East North Central,"Wilkesville, Ohio",1174174222,C,11756058.0
ohio,East North Central,"Williamsburg, Ohio",1167842171,C,11756058.0
ohio,East North Central,"Williamsport, Ohio",1168886209,C,11756058.0
ohio,East North Central,"Willshire, Ohio",1173982033,C,11756058.0
ohio,East North Central,"Wilmot, Ohio",1168045973,C,11756058.0
ohio,East North Central,"Wilson, Ohio",1167842680,C,11756058.0
ohio,East North Central,"Winchester, Adams County, Ohio",1176694112,C,11756058.0
ohio,East North Central,"Windham, Ohio",1168047591,GA,11756058.0
ohio,East North Central,"Wintersville, Ohio",1168277775,C,11756058.0
ohio,East North Central,"Woodlawn, Ohio",1167843941,C,11756058.0
ohio,East North Central,"Woodmere, Ohio",1170700056,C,11756058.0
ohio,East North Central,"Woodsfield, Ohio",1172068479,C,11756058.0
ohio,East North Central,"Woodstock, Ohio",1167844156,C,11756058.0
ohio,East North Central,"Woodville, Ohio",1170691012,C,11756058.0
ohio,East North Central,"Wren, Ohio",1173982100,C,11756058.0
ohio,East North Central,"Yankee Lake, Ohio",1167975567,C,11756058.0
ohio,East North Central,"Yellow Springs, Ohio",1178284723,C,11756058.0
ohio,East North Central,"Yorkshire, Ohio",1167348027,Start,11756058.0
ohio,East North Central,"Yorkville, Ohio",1168271070,C,11756058.0
ohio,East North Central,"Zaleski, Ohio",1174174288,C,11756058.0
ohio,East North Central,"Zanesfield, Ohio",1167347772,C,11756058.0
ohio,East North Central,"Zoar, Ohio",1173185827,C,11756058.0
oklahoma,West South Central,Oklahoma City,1179249699,B,4019800.0
oklahoma,West South Central,"Tulsa, Oklahoma",1178950315,B,4019800.0
oklahoma,West South Central,"Norman, Oklahoma",1178625127,GA,4019800.0
oklahoma,West South Central,"Broken Arrow, Oklahoma",1180168664,C,4019800.0
oklahoma,West South Central,"Edmond, Oklahoma",1179576635,C,4019800.0
oklahoma,West South Central,"Lawton, Oklahoma",1179556087,B,4019800.0
oklahoma,West South Central,"Moore, Oklahoma",1178623237,GA,4019800.0
oklahoma,West South Central,"Midwest City, Oklahoma",1178616634,C,4019800.0
oklahoma,West South Central,"Enid, Oklahoma",1178584632,B,4019800.0
oklahoma,West South Central,"Stillwater, Oklahoma",1179094567,GA,4019800.0
oklahoma,West South Central,"Owasso, Oklahoma",1176961282,C,4019800.0
oklahoma,West South Central,"Bartlesville, Oklahoma",1178180288,C,4019800.0
oklahoma,West South Central,"Muskogee, Oklahoma",1177791756,C,4019800.0
oklahoma,West South Central,"Shawnee, Oklahoma",1178630581,B,4019800.0
oklahoma,West South Central,"Bixby, Oklahoma",1179230614,GA,4019800.0
oklahoma,West South Central,"Jenks, Oklahoma",1169706132,C,4019800.0
oklahoma,West South Central,"Ardmore, Oklahoma",1179257756,C,4019800.0
oklahoma,West South Central,"Ponca City, Oklahoma",1177280886,C,4019800.0
oklahoma,West South Central,"Yukon, Oklahoma",1179523942,GA,4019800.0
oklahoma,West South Central,"Duncan, Oklahoma",1165513456,GA,4019800.0
oklahoma,West South Central,"Sapulpa, Oklahoma",1179049140,C,4019800.0
oklahoma,West South Central,"Del City, Oklahoma",1178613171,C,4019800.0
oklahoma,West South Central,"Bethany, Oklahoma",1178604528,GA,4019800.0
oklahoma,West South Central,"Mustang, Oklahoma",1179526787,GA,4019800.0
oklahoma,West South Central,"Sand Springs, Oklahoma",1176751290,C,4019800.0
oklahoma,West South Central,"Claremore, Oklahoma",1176956800,GA,4019800.0
oklahoma,West South Central,"Altus, Oklahoma",1179825328,GA,4019800.0
oklahoma,West South Central,"Durant, Oklahoma",1179886743,B,4019800.0
oklahoma,West South Central,"McAlester, Oklahoma",1177919968,GA,4019800.0
oklahoma,West South Central,"El Reno, Oklahoma",1179525574,C,4019800.0
oklahoma,West South Central,"Ada, Oklahoma",1178756176,B,4019800.0
oklahoma,West South Central,"Tahlequah, Oklahoma",1179425408,C,4019800.0
oklahoma,West South Central,"Chickasha, Oklahoma",1179490873,GA,4019800.0
oklahoma,West South Central,"Glenpool, Oklahoma",1176387778,GA,4019800.0
oklahoma,West South Central,"Miami, Oklahoma",1179192720,GA,4019800.0
oklahoma,West South Central,"Guymon, Oklahoma",1165748953,GA,4019800.0
oklahoma,West South Central,"Choctaw, Oklahoma",1178607209,GA,4019800.0
oklahoma,West South Central,"Woodward, Oklahoma",1180230148,B,4019800.0
oklahoma,West South Central,"Weatherford, Oklahoma",1179683203,C,4019800.0
oklahoma,West South Central,"Elk City, Oklahoma",1177881091,C,4019800.0
oklahoma,West South Central,"Okmulgee, Oklahoma",1180289579,GA,4019800.0
oklahoma,West South Central,"Newcastle, Oklahoma",1179422036,C,4019800.0
oklahoma,West South Central,"Guthrie, Oklahoma",1178579255,C,4019800.0
oklahoma,West South Central,"Warr Acres, Oklahoma",1179888042,GA,4019800.0
oklahoma,West South Central,"Coweta, Oklahoma",1169998745,C,4019800.0
oklahoma,West South Central,"The Village, Oklahoma",1178615843,Start,4019800.0
oklahoma,West South Central,"Pryor Creek, Oklahoma",1176917584,GA,4019800.0
oklahoma,West South Central,"Blanchard, Oklahoma",1179421310,C,4019800.0
oklahoma,West South Central,"Poteau, Oklahoma",1177476162,GA,4019800.0
oklahoma,West South Central,"Clinton, Oklahoma",1178929451,C,4019800.0
oklahoma,West South Central,"Sallisaw, Oklahoma",1177241168,GA,4019800.0
oklahoma,West South Central,"Skiatook, Oklahoma",1180008578,C,4019800.0
oklahoma,West South Central,"Cushing, Oklahoma",1178470304,GA,4019800.0
oklahoma,West South Central,"Collinsville, Oklahoma",1176959973,C,4019800.0
oklahoma,West South Central,"Wagoner, Oklahoma",1169713989,GA,4019800.0
oklahoma,West South Central,"Catoosa, Oklahoma",1176955442,GA,4019800.0
